"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-07-13,13181,13769,13475,14877,12073,13461
2020-07-14,13770,14262,14016,15475,12557,13934
2020-07-15,14386,14759,14572,16088,13056,14631
2020-07-16,15029,15257,15143,16719,13567,15330
2020-07-17,15701,15757,15729,17366,14092,15805
2020-07-18,16403,16256,16330,18029,14631,16006
2020-07-19,17136,16755,16946,18709,15183,16403
2020-07-20,17903,17252,17578,19407,15749,16637
2020-07-21,18703,17747,18225,20122,16328,17386
2020-07-22,19539,18237,18888,20853,16923,18889
2020-07-23,20413,18723,19568,21604,17532,19671
2020-07-24,21325,19204,20264,22373,18155,NA
2020-07-25,22279,19678,20978,23161,18795,NA
2020-07-26,23275,20145,21710,23969,19451,NA
2020-07-27,24315,20604,22460,24797,20123,NA
2020-07-28,25402,21054,23228,25645,20811,NA
2020-07-29,26538,21495,24016,26515,21517,NA
2020-07-30,27724,21927,24826,27409,22243,NA
2020-07-31,28964,22348,25656,28326,22986,NA
2020-08-01,30259,22758,26508,29266,23750,NA
2020-08-02,31611,23157,27384,30234,24534,NA
