"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
178,2020-06-26,607,653,699,656
179,2020-06-27,646,696,746,656
180,2020-06-28,690,743,796,740
181,2020-06-29,737,793,849,786
182,2020-06-30,786,846,906,884
183,2020-07-01,838,902,966,919
184,2020-07-02,894,963,1032,991
185,2020-07-03,954,1027,1100,1046
186,2020-07-04,1018,1096,1174,1106
187,2020-07-05,1086,1169,1252,1139
188,2020-07-06,1159,1248,1337,1205
189,2020-07-07,1236,1331,1426,NA
190,2020-07-08,1319,1420,1521,NA
191,2020-07-09,1407,1515,1623,NA
192,2020-07-10,1502,1617,1732,NA
193,2020-07-11,1602,1725,1848,NA
194,2020-07-12,1709,1840,1971,NA
195,2020-07-13,1824,1964,2104,NA
196,2020-07-14,1946,2095,2244,NA
197,2020-07-15,2076,2235,2394,NA
198,2020-07-16,2215,2385,2555,NA
