"dia_ano","dias","otimista","casos_estimados","pessimista","x"
187,2020-07-05,571,615,659,621
188,2020-07-06,597,643,689,654
189,2020-07-07,624,673,722,701
190,2020-07-08,653,704,755,733
191,2020-07-09,684,737,790,769
192,2020-07-10,714,770,826,807
193,2020-07-11,748,806,864,844
194,2020-07-12,781,842,903,849
195,2020-07-13,817,881,945,852
196,2020-07-14,855,921,987,880
197,2020-07-15,893,962,1031,927
198,2020-07-16,932,1005,1078,NA
199,2020-07-17,974,1050,1126,NA
200,2020-07-18,1018,1097,1176,NA
201,2020-07-19,1063,1146,1229,NA
202,2020-07-20,1111,1197,1283,NA
203,2020-07-21,1160,1250,1340,NA
204,2020-07-22,1210,1304,1398,NA
205,2020-07-23,1263,1361,1459,NA
206,2020-07-24,1318,1420,1522,NA
207,2020-07-25,1375,1482,1589,NA
