"dia_ano","dias","otimista","casos_estimados","pessimista","x"
148,2020-05-27,496,512,528,511
149,2020-05-28,519,536,553,538
150,2020-05-29,542,560,578,560
151,2020-05-30,566,585,604,583
152,2020-05-31,589,609,629,604
153,2020-06-01,613,633,653,614
154,2020-06-02,636,657,678,664
155,2020-06-03,659,681,703,698
156,2020-06-04,681,704,727,NA
157,2020-06-05,704,727,750,NA
158,2020-06-06,725,749,773,NA
159,2020-06-07,745,770,795,NA
160,2020-06-08,766,791,816,NA
161,2020-06-09,785,811,837,NA
162,2020-06-10,803,830,857,NA
