"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
168,2020-06-16,167,184,201,187
169,2020-06-17,180,198,216,193
170,2020-06-18,193,213,233,220
171,2020-06-19,206,227,248,236
172,2020-06-20,220,242,264,251
173,2020-06-21,233,257,281,252
174,2020-06-22,247,272,297,260
175,2020-06-23,261,287,313,279
176,2020-06-24,274,302,330,303
177,2020-06-25,287,316,345,323
178,2020-06-26,300,330,360,334
179,2020-06-27,312,343,374,NA
180,2020-06-28,323,356,389,NA
181,2020-06-29,335,369,403,NA
182,2020-06-30,345,380,415,NA
183,2020-07-01,355,391,427,NA
184,2020-07-02,365,402,439,NA
185,2020-07-03,373,411,449,NA
186,2020-07-04,381,420,459,NA
187,2020-07-05,390,429,468,NA
188,2020-07-06,396,436,476,NA
