"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
155,2020-06-03,38033,39205,40377,38174
156,2020-06-04,40029,41263,42497,40629
157,2020-06-05,42043,43339,44635,43313
158,2020-06-06,44067,45425,46783,45470
159,2020-06-07,46091,47511,48931,47593
160,2020-06-08,48108,49590,51072,49371
161,2020-06-09,50108,51652,53196,52069
162,2020-06-10,52085,53690,55295,53508
163,2020-06-11,54030,55695,57360,NA
164,2020-06-12,55935,57659,59383,NA
165,2020-06-13,57796,59577,61358,NA
166,2020-06-14,59605,61442,63279,NA
167,2020-06-15,61358,63249,65140,NA
168,2020-06-16,63050,64993,66936,NA
169,2020-06-17,64677,66670,68663,NA
