"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-07-05,24825,25785,25305,27314,23296,26079
2020-07-06,25932,26742,26337,28428,24246,26511
2020-07-07,27089,27710,27400,29576,25224,27514
2020-07-08,28297,28689,28493,30755,26231,28411
2020-07-09,29560,29676,29618,31970,27266,29745
2020-07-10,30878,30670,30774,33218,28330,31269
2020-07-11,32256,31669,31962,34500,29424,32465
2020-07-12,33695,32671,33183,35818,30548,32963
2020-07-13,35198,33674,34436,37170,31702,33359
2020-07-14,36768,34677,35722,38558,32886,34156
2020-07-15,38408,35678,37043,39984,34102,35445
2020-07-16,40122,36676,38399,41448,35350,NA
2020-07-17,41911,37667,39789,42948,36630,NA
2020-07-18,43781,38651,41216,44489,37943,NA
2020-07-19,45734,39626,42680,46069,39291,NA
2020-07-20,47774,40591,44182,47690,40674,NA
2020-07-21,49905,41543,45724,49355,42093,NA
2020-07-22,52132,42481,47306,51062,43550,NA
2020-07-23,54457,43405,48931,52816,45046,NA
2020-07-24,56887,44312,50600,54618,46582,NA
2020-07-25,59424,45202,52313,56467,48159,NA
