"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
168,2020-06-16,56,61,66,58
169,2020-06-17,59,65,71,64
170,2020-06-18,63,69,75,70
171,2020-06-19,68,74,80,72
172,2020-06-20,72,79,86,81
173,2020-06-21,77,84,91,85
174,2020-06-22,81,89,97,92
175,2020-06-23,87,95,103,93
176,2020-06-24,92,101,110,94
177,2020-06-25,98,107,116,115
178,2020-06-26,104,114,124,117
179,2020-06-27,111,122,133,NA
180,2020-06-28,119,130,141,NA
181,2020-06-29,126,138,150,NA
182,2020-06-30,134,147,160,NA
183,2020-07-01,143,156,169,NA
184,2020-07-02,152,166,180,NA
185,2020-07-03,162,177,192,NA
186,2020-07-04,172,188,204,NA
187,2020-07-05,183,200,217,NA
188,2020-07-06,195,213,231,NA
