"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
166,2020-06-14,111,149,187,143
167,2020-06-15,115,155,195,142
168,2020-06-16,120,161,202,153
169,2020-06-17,123,166,209,160
170,2020-06-18,129,173,217,161
171,2020-06-19,133,179,225,175
172,2020-06-20,138,186,234,183
173,2020-06-21,143,193,243,187
174,2020-06-22,149,200,251,195
175,2020-06-23,154,207,260,200
176,2020-06-24,160,215,270,221
177,2020-06-25,166,223,280,NA
178,2020-06-26,172,231,290,NA
179,2020-06-27,178,239,300,NA
180,2020-06-28,184,248,312,NA
181,2020-06-29,192,258,324,NA
182,2020-06-30,198,267,336,NA
183,2020-07-01,206,277,348,NA
184,2020-07-02,213,287,361,NA
185,2020-07-03,221,298,375,NA
186,2020-07-04,230,309,388,NA
