"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
176,2020-06-24,11707,12307,12907,12022
177,2020-06-25,11885,12494,13103,12304
178,2020-06-26,12054,12672,13290,12644
179,2020-06-27,12214,12840,13466,12913
180,2020-06-28,12365,12999,13633,13058
181,2020-06-29,12509,13150,13791,13146
182,2020-06-30,12644,13292,13940,13253
183,2020-07-01,12770,13425,14080,13715
184,2020-07-02,12890,13551,14212,14048
185,2020-07-03,13002,13669,14336,14112
186,2020-07-04,13107,13779,14451,14487
187,2020-07-05,13206,13883,14560,NA
188,2020-07-06,13298,13980,14662,NA
189,2020-07-07,13384,14070,14756,NA
190,2020-07-08,13465,14155,14845,NA
191,2020-07-09,13540,14234,14928,NA
192,2020-07-10,13609,14307,15005,NA
193,2020-07-11,13675,14376,15077,NA
194,2020-07-12,13736,14440,15144,NA
195,2020-07-13,13792,14499,15206,NA
196,2020-07-14,13844,14554,15264,NA
