"dia_ano","dias","otimista","casos_estimados","pessimista","x"
175,2020-06-23,212,251,290,250
176,2020-06-24,220,261,302,259
177,2020-06-25,229,271,313,271
178,2020-06-26,237,281,325,273
179,2020-06-27,246,292,338,281
180,2020-06-28,256,303,350,281
181,2020-06-29,266,315,364,281
182,2020-06-30,276,327,378,283
183,2020-07-01,287,340,393,314
184,2020-07-02,298,353,408,354
185,2020-07-03,310,367,424,358
186,2020-07-04,322,381,440,NA
187,2020-07-05,334,396,458,NA
188,2020-07-06,347,411,475,NA
189,2020-07-07,360,427,494,NA
190,2020-07-08,375,444,513,NA
191,2020-07-09,389,461,533,NA
192,2020-07-10,404,479,554,NA
193,2020-07-11,420,498,576,NA
194,2020-07-12,436,517,598,NA
195,2020-07-13,453,537,621,NA
