"dia_ano","dias","otimista","casos_estimados","pessimista","x"
163,2020-06-11,248,270,292,293
164,2020-06-12,261,284,307,296
165,2020-06-13,275,299,323,309
166,2020-06-14,289,314,339,324
167,2020-06-15,303,330,357,332
168,2020-06-16,319,347,375,346
169,2020-06-17,335,365,395,360
170,2020-06-18,353,384,415,374
171,2020-06-19,370,403,436,391
172,2020-06-20,390,424,458,409
173,2020-06-21,410,446,482,417
174,2020-06-22,431,469,507,NA
175,2020-06-23,453,493,533,NA
176,2020-06-24,476,518,560,NA
177,2020-06-25,501,545,589,NA
178,2020-06-26,527,573,619,NA
179,2020-06-27,553,602,651,NA
180,2020-06-28,582,633,684,NA
181,2020-06-29,611,665,719,NA
182,2020-06-30,643,700,757,NA
183,2020-07-01,676,736,796,NA
