"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
171,2020-06-19,77,87,97,100
172,2020-06-20,84,95,106,107
173,2020-06-21,93,105,117,108
174,2020-06-22,102,115,128,114
175,2020-06-23,112,127,142,127
176,2020-06-24,124,140,156,152
177,2020-06-25,136,154,172,166
178,2020-06-26,149,169,189,172
179,2020-06-27,164,186,208,172
180,2020-06-28,180,204,228,199
181,2020-06-29,199,225,251,218
182,2020-06-30,218,247,276,NA
183,2020-07-01,241,272,303,NA
184,2020-07-02,264,299,334,NA
185,2020-07-03,291,329,367,NA
186,2020-07-04,320,362,404,NA
187,2020-07-05,353,399,445,NA
188,2020-07-06,388,439,490,NA
189,2020-07-07,427,483,539,NA
190,2020-07-08,470,531,592,NA
191,2020-07-09,516,584,652,NA
