"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
186,2020-07-04,-7,67,141,191
187,2020-07-05,-7,67,141,193
188,2020-07-06,-7,67,141,196
189,2020-07-07,-7,67,141,202
190,2020-07-08,-7,67,141,208
191,2020-07-09,-7,67,141,215
192,2020-07-10,-7,67,141,217
193,2020-07-11,-7,67,141,218
194,2020-07-12,-7,67,141,219
195,2020-07-13,-7,67,141,224
196,2020-07-14,-7,68,143,228
197,2020-07-15,-7,68,143,NA
198,2020-07-16,-7,68,143,NA
199,2020-07-17,-7,68,143,NA
200,2020-07-18,-7,68,143,NA
201,2020-07-19,-7,68,143,NA
202,2020-07-20,-7,68,143,NA
203,2020-07-21,-7,68,143,NA
204,2020-07-22,-7,68,143,NA
205,2020-07-23,-7,68,143,NA
206,2020-07-24,-7,68,143,NA
