"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-03-02,31523,4558,18040,20314,15766,2
2020-03-03,32511,4810,18660,21012,16308,2
2020-03-04,33531,5076,19304,21737,16871,3
2020-03-05,34582,5357,19970,22487,17453,8
2020-03-06,35667,5653,20660,23264,18056,13
2020-03-07,36785,5966,21376,24070,18682,13
2020-03-08,37939,6296,22118,24906,19330,25
2020-03-09,39129,6644,22886,25770,20002,25
2020-03-10,40356,7012,23684,26669,20699,34
2020-03-11,41621,7399,24510,27599,21421,52
2020-03-12,42926,7809,25368,28565,22171,77
2020-03-13,44273,8240,26256,29565,22947,98
2020-03-14,45661,8695,27178,30603,23753,121
2020-03-15,47093,9176,28134,31680,24588,200
2020-03-16,48570,9683,29126,32797,25455,234
2020-03-17,50093,10218,30156,33957,26355,291
2020-03-18,51664,10782,31223,35158,27288,428
2020-03-19,53284,11377,32330,36405,28255,621
2020-03-20,54955,12005,33480,37700,29260,904
2020-03-21,56678,12668,34673,39043,30303,1128
2020-03-22,58456,13366,35911,40437,31385,1546
2020-03-23,60289,14104,37196,41884,32508,1891
2020-03-24,62180,14881,38530,43386,33674,2201
2020-03-25,64130,15702,39916,44947,34885,2433
2020-03-26,66141,16567,41354,46566,36142,2915
2020-03-27,68215,17480,42848,48248,37448,3417
2020-03-28,70354,18442,44398,49994,38802,3904
2020-03-29,72561,19457,46009,51808,40210,4256
2020-03-30,74836,20528,47682,53692,41672,4579
2020-03-31,77183,21657,49420,55649,43191,5717
2020-04-01,79603,22848,51226,57682,44770,6836
2020-04-02,82100,24104,53102,59795,46409,7910
2020-04-03,84674,25428,55051,61989,48113,9056
2020-04-04,87330,26824,57077,64271,49883,10278
2020-04-05,90069,28296,59182,66641,51723,11130
2020-04-06,92893,29847,61370,69105,53635,12056
2020-04-07,95806,31483,63644,71665,55623,13717
2020-04-08,98811,33208,66010,74330,57690,15927
2020-04-09,101909,35025,68467,77096,59838,17857
2020-04-10,105105,36941,71023,79974,62072,19638
2020-04-11,108401,38960,73680,82966,64394,20727
2020-04-12,111801,41088,76444,86079,66809,22169
2020-04-13,115307,43331,79319,89316,69322,23430
2020-04-14,118923,45693,82308,92682,71934,25262
2020-04-15,122653,48183,85418,96184,74652,28320
2020-04-16,126499,50805,88652,99825,77479,30425
2020-04-17,130466,53567,92016,103613,80419,33682
2020-04-18,134557,56476,95516,107554,83478,36599
2020-04-19,138777,59540,99158,111655,86661,38654
2020-04-20,143129,62766,102948,115923,89973,40581
2020-04-21,147618,66163,106890,120362,93418,43079
2020-04-22,152247,69739,110993,124982,97004,45757
2020-04-23,157022,73503,115262,129789,100735,49492
2020-04-24,161946,77464,119705,134792,104618,52995
2020-04-25,167025,81632,124328,139998,108658,58509
2020-04-26,172262,86018,129140,145416,112864,61888
2020-04-27,177665,90631,134148,151055,117241,66501
2020-04-28,183236,95483,139360,156924,121796,71886
2020-04-29,188982,100585,144784,163032,126536,78162
2020-04-30,194909,105948,150428,169387,131469,85380
2020-05-01,201021,111586,156304,176004,136604,91589
2020-05-02,207325,117511,162418,182888,141948,96559
2020-05-03,213827,123735,168781,190053,147509,101147
2020-05-04,220533,130273,175403,197510,153296,107780
2020-05-05,227449,137139,182294,205269,159319,114715
2020-05-06,234582,144347,189464,213343,165585,125218
2020-05-07,241938,151912,196925,221744,172106,135106
2020-05-08,249525,159850,204688,230486,178890,145328
2020-05-09,257351,168175,212763,239579,185947,155939
2020-05-10,265421,176905,221163,249037,193289,162699
2020-05-11,273745,186056,229900,258875,200925,168331
2020-05-12,282329,195645,238987,269108,208866,177589
