"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
164,2020-06-12,68,74,80,77
165,2020-06-13,72,78,84,81
166,2020-06-14,75,81,87,82
167,2020-06-15,77,84,91,83
168,2020-06-16,81,88,95,86
169,2020-06-17,84,91,98,93
170,2020-06-18,88,95,102,96
171,2020-06-19,90,98,106,99
172,2020-06-20,94,102,110,102
173,2020-06-21,97,105,113,104
174,2020-06-22,101,109,117,104
175,2020-06-23,104,113,122,NA
176,2020-06-24,108,117,126,NA
177,2020-06-25,111,120,129,NA
178,2020-06-26,114,124,134,NA
179,2020-06-27,118,128,138,NA
180,2020-06-28,122,132,142,NA
181,2020-06-29,125,136,147,NA
182,2020-06-30,129,140,151,NA
183,2020-07-01,132,143,154,NA
184,2020-07-02,136,147,158,NA
