"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
185,2020-07-03,7168,7460,7752,137074
186,2020-07-04,7232,7527,7822,137762
187,2020-07-05,7295,7592,7889,139871
188,2020-07-06,7355,7655,7955,140231
189,2020-07-07,7413,7715,8017,142502
190,2020-07-08,7470,7774,8078,144573
191,2020-07-09,7523,7830,8137,146739
192,2020-07-10,7575,7884,8193,149431
193,2020-07-11,7626,7937,8248,151365
194,2020-07-12,7674,7987,8300,152806
195,2020-07-13,7721,8036,8351,154013
196,2020-07-14,7766,8083,8400,NA
197,2020-07-15,7810,8128,8446,NA
198,2020-07-16,7851,8171,8491,NA
199,2020-07-17,7891,8213,8535,NA
200,2020-07-18,7930,8253,8576,NA
201,2020-07-19,7966,8291,8616,NA
202,2020-07-20,8002,8328,8654,NA
203,2020-07-21,8035,8363,8691,NA
204,2020-07-22,8068,8397,8726,NA
205,2020-07-23,8099,8429,8759,NA
