"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-04-13,1032,1107,1070,1217,923,1154
2020-04-14,1195,1300,1248,1420,1076,1284
2020-04-15,1385,1511,1448,1648,1248,1484
2020-04-16,1604,1737,1670,1900,1440,1683
2020-04-17,1859,1972,1916,2180,1652,2006
2020-04-18,2154,2212,2183,2484,1882,2193
2020-04-19,2495,2451,2473,2814,2132,2459
2020-04-20,2891,2682,2786,3170,2402,2690
2020-04-21,3349,2902,3126,3557,2695,NA
2020-04-22,3880,3105,3492,3973,3011,NA
2020-04-23,4496,3289,3892,4428,3356,NA
2020-04-24,5209,3453,4331,4928,3734,NA
2020-04-25,6035,3596,4816,5480,4152,NA
2020-04-26,6992,3720,5356,6094,4618,NA
2020-04-27,8101,3825,5963,6785,5141,NA
