"dia_ano","dias","otimista","casos_estimados","pessimista","x"
184,2020-07-02,4747,6389,8031,6284
185,2020-07-03,4876,6563,8250,6351
186,2020-07-04,5009,6742,8475,6411
187,2020-07-05,5146,6926,8706,6441
188,2020-07-06,5286,7115,8944,6481
189,2020-07-07,5430,7309,9188,6556
190,2020-07-08,5578,7508,9438,6665
191,2020-07-09,5731,7713,9695,6741
192,2020-07-10,5887,7923,9959,6777
193,2020-07-11,6047,8139,10231,6853
194,2020-07-12,6212,8361,10510,6868
195,2020-07-13,6381,8589,10797,NA
196,2020-07-14,6556,8824,11092,NA
197,2020-07-15,6734,9064,11394,NA
198,2020-07-16,6918,9311,11704,NA
199,2020-07-17,7107,9565,12023,NA
200,2020-07-18,7301,9826,12351,NA
201,2020-07-19,7500,10094,12688,NA
202,2020-07-20,7704,10369,13034,NA
203,2020-07-21,7914,10652,13390,NA
204,2020-07-22,8130,10942,13754,NA
