"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
172,2020-06-20,34,38,42,39
173,2020-06-21,37,41,45,43
174,2020-06-22,40,44,48,45
175,2020-06-23,43,48,53,49
176,2020-06-24,47,52,57,52
177,2020-06-25,50,55,60,55
178,2020-06-26,53,59,65,57
179,2020-06-27,57,63,69,57
180,2020-06-28,60,66,72,62
181,2020-06-29,63,70,77,70
182,2020-06-30,66,73,80,80
183,2020-07-01,70,77,84,NA
184,2020-07-02,72,80,88,NA
185,2020-07-03,75,83,91,NA
186,2020-07-04,78,86,94,NA
187,2020-07-05,81,89,97,NA
188,2020-07-06,83,92,101,NA
189,2020-07-07,85,94,103,NA
190,2020-07-08,87,96,105,NA
191,2020-07-09,89,98,107,NA
192,2020-07-10,91,100,109,NA
